Location ID	 Start Date Time	 Max Date Time  	 Max Level	 Duration	 Leq 	 SEL  	 Classification
31	 14:11          	 14:12          	84.9	35	76.9	92.3	 Aircraft
14	 14:11          	 14:14          	63.2	205	53.4	76.5	 Aircraft
19	 14:11          	 14:11          	65.1	9	61.9	71.6	 
28	 14:12          	 14:12          	83.6	30	77.5	92.3	 Aircraft
45	 14:12          	 14:12          	73.8	23	65.8	79.4	 
21	 14:12          	 14:12          	63.3	28	57.2	71.7	 Aircraft
44	 14:12          	 14:12          	71.5	25	66.4	80.3	 Aircraft
4	 14:12          	 14:12          	71.6	34	62.9	78.2	 Aircraft
30	 14:12          	 14:13          	72	18	70.2	82.7	 
29	 14:12          	 14:13          	75.3	26	69.9	84.1	 Aircraft
28	 14:12          	 14:13          	80.7	30	75.9	90.7	 Aircraft
13	 14:13          	 14:13          	71.4	10	69.7	79.7	 
2	 14:13          	 14:13          	69.1	33	64.6	79.8	 Aircraft
30	 14:13          	 14:13          	70.7	30	67.2	81.9	 
1	 14:13          	 14:13          	54.3	16	53.5	65.6	 Aircraft
12	 14:13          	 14:13          	57.2	30	55.4	70.3	 
31	 14:13          	 14:13          	78.5	20	72.7	85.7	 Aircraft
44	 14:13          	 14:13          	69.2	28	64.8	79.3	 Aircraft
16	 14:13          	 14:13          	80.1	16	76.2	88.1	 
1	 14:13          	 14:13          	61.6	11	57.6	68.1	 
2	 14:13          	 14:14          	65.6	9	62.4	72	 
11	 14:14          	 14:14          	61.8	32	56.8	71.9	 Aircraft
34	 14:14          	 14:14          	63.1	17	60.2	72.5	 Aircraft
30	 14:14          	 14:14          	69.2	23	66.9	80.4	 
29	 14:14          	 14:14          	75.1	30	69.5	84.4	 Aircraft
19	 14:14          	 14:14          	69.1	10	65.5	75.2	 Aircraft
12	 14:14          	 14:14          	69.5	34	64.3	79.6	 Aircraft
2	 14:14          	 14:14          	70.4	40	64.6	80.5	 Aircraft
3	 14:14          	 14:14          	71.7	9	69.4	78.8	 Aircraft
28	 14:14          	 14:14          	90.3	26	83.5	97.5	 Aircraft
27	 14:14          	 14:14          	68.6	14	65.7	77.2	 Aircraft
31	 14:14          	 14:14          	78.9	24	72.1	85.9	 Aircraft
25	 14:14          	 14:15          	67.1	69	62.3	80.6	 Aircraft
22	 14:14          	 14:15          	82.5	31	74.5	89.4	 Aircraft
41	 14:14          	 14:15          	76.8	41	71.6	87.8	 Aircraft
18	 14:15          	 14:15          	67.9	27	63.1	77.4	 
17	 14:15          	 14:15          	69.1	28	64	78.5	 Aircraft
44	 14:15          	 14:15          	72.8	28	68	82.4	 Aircraft
13	 14:15          	 14:15          	77.9	10	74.6	84.7	 Aircraft
14	 14:15          	 14:15          	61.5	26	55.3	69.5	 
33	 14:15          	 14:15          	74	45	67.8	84.3	 Aircraft
42	 14:15          	 14:15          	72.8	33	68.8	83.9	 Aircraft
29	 14:15          	 14:15          	79.6	39	72	87.9	 Aircraft
26	 14:15          	 14:16          	65.4	32	61.7	76.8	 Aircraft
43	 14:15          	 14:15          	64.6	9	62.5	72.1	 
45	 14:15          	 14:16          	74.6	47	68.5	85.2	 Aircraft
24	 14:15          	 14:16          	67.2	53	61.2	78.5	 Aircraft
14	 14:15          	 14:16          	51.3	32	50.5	65.5	 
31	 14:16          	 14:16          	84.6	28	75.8	90.3	 Aircraft
30	 14:16          	 14:16          	78.2	28	70.9	85.5	 
27	 14:16          	 14:16          	74.6	27	69.6	84	 Aircraft
8	 14:16          	 14:16          	63	19	61.3	74	 Aircraft
44	 14:16          	 14:16          	69.2	25	64.9	78.8	 Aircraft
30	 14:16          	 14:17          	69.2	13	67.7	78.7	 
29	 14:17          	 14:17          	75.3	29	69.7	84.2	 Aircraft
14	 14:17          	 14:17          	61.4	13	58.9	69.9	 
27	 14:17          	 14:17          	79.7	31	73.4	88.3	 Aircraft
31	 14:17          	 14:17          	79.3	27	72	86.3	 Aircraft
25	 14:17          	 14:19          	77.6	79	69.6	88.6	 Aircraft
1	 14:18          	 14:18          	62.1	30	56.4	71.1	 
44	 14:18          	 14:18          	72.2	26	67.1	81.3	 Aircraft
41	 14:18          	 14:18          	71.6	30	66.8	81.5	 Aircraft
33	 14:18          	 14:18          	66.3	28	62.4	76.9	 Aircraft
28	 14:18          	 14:18          	83	35	76.1	91.6	 Aircraft
27	 14:18          	 14:18          	85.5	30	78.7	93.5	 Aircraft
8	 14:18          	 14:18          	66.4	33	61.4	76.6	 Aircraft
29	 14:18          	 14:18          	77.2	29	71.2	85.8	 Aircraft
41	 14:18          	 14:18          	65.2	12	62.9	73.5	 Aircraft
26	 14:18          	 14:19          	76.4	33	70.9	86.1	 Aircraft
33	 14:18          	 14:19          	77.5	38	70.6	86.4	 Aircraft
30	 14:19          	 14:19          	68.4	11	66.8	77.1	 
5	 14:19          	 14:19          	64.8	15	62.6	74.4	 Aircraft
31	 14:19          	 14:19          	80.6	22	73.7	87.1	 Aircraft
28	 14:19          	 14:19          	84.9	25	79.1	93.1	 Aircraft
24	 14:19          	 14:19          	72.1	47	66.6	83.4	 Aircraft
45	 14:19          	 14:19          	73	33	66.6	81.7	 Aircraft
1	 14:19          	 14:19          	55	12	54	64.9	 
27	 14:19          	 14:19          	73.2	24	69.7	83.4	 Aircraft
38	 14:19          	 14:19          	66.3	23	62.8	76.3	 Aircraft
44	 14:19          	 14:19          	76.1	31	70.7	85.6	 Aircraft
34	 14:19          	 14:19          	62.9	17	60.3	72.7	 Aircraft
2	 14:19          	 14:19          	70.9	32	65.1	80.1	 Aircraft
12	 14:19          	 14:19          	68.2	31	63.6	78.4	 Aircraft
25	 14:19          	 14:19          	65	19	62.3	75	 Aircraft
29	 14:19          	 14:20          	81.2	39	73.8	89.8	 Aircraft
22	 14:19          	 14:19          	74.4	16	66.7	78.7	 Aircraft
37	 14:19          	 14:20          	77.8	15	72.4	84.1	 Aircraft
26	 14:20          	 14:20          	68	13	64.7	75.9	 Aircraft
28	 14:20          	 14:20          	82.1	32	76.4	91.4	 Aircraft
11	 14:20          	 14:20          	62.7	27	58.6	72.9	 
27	 14:20          	 14:20          	81.5	39	74.4	90.3	 Aircraft
31	 14:20          	 14:20          	86.5	39	77.2	93.2	 Aircraft
1	 14:20          	 14:20          	57.6	10	55.9	65.7	 
41	 14:20          	 14:20          	72.6	11	65.7	76.1	 
24	 14:20          	 14:20          	64.9	25	61.5	75.4	 Aircraft
25	 14:20          	 14:20          	78.8	85	69.9	89.2	 Aircraft
2	 14:20          	 14:20          	68.9	36	64.3	79.9	 Aircraft
13	 14:20          	 14:20          	76.7	12	73.2	83.9	 Aircraft
30	 14:20          	 14:20          	70	13	67.9	79	 
15	 14:20          	 14:20          	64.8	20	62	75.1	 Aircraft
35	 14:20          	 14:20          	70	31	64.1	79.1	 Aircraft
41	 14:20          	 14:21          	73.9	46	68.6	85.2	 Aircraft
29	 14:20          	 14:20          	87.3	23	77.5	91.1	 Aircraft
33	 14:20          	 14:21          	72.6	46	67.6	84.2	 Aircraft
22	 14:20          	 14:21          	71.3	41	64.3	80.5	 
26	 14:20          	 14:21          	68.7	36	64	79.6	 Aircraft
19	 14:20          	 14:21          	71.3	31	66.9	81.8	 Aircraft
18	 14:20          	 14:21          	72	28	66.6	81.1	 Aircraft
11	 14:21          	 14:21          	70.4	39	65	80.9	 Aircraft
30	 14:21          	 14:21          	69.2	18	67.6	80.1	 Aircraft
27	 14:21          	 14:21          	72.3	24	69.1	82.8	 Aircraft
31	 14:21          	 14:21          	61.3	21	59.2	72.4	 Aircraft
37	 14:21          	 14:21          	70.1	11	66.1	76.7	 Aircraft
14	 14:21          	 14:21          	68.6	18	62.4	74.9	 
42	 14:21          	 14:21          	66.7	30	62.5	77.2	 Aircraft
29	 14:21          	 14:21          	59.3	11	58.8	69	 
45	 14:21          	 14:21          	57.9	22	55.4	68.8	 
24	 14:21          	 14:21          	59.5	15	57.3	69.2	 Aircraft
3	 14:21          	 14:21          	80.8	12	76.6	87.3	 Aircraft
5	 14:21          	 14:21          	69.4	21	64.3	77.5	 Aircraft
33	 14:21          	 14:21          	67.2	18	64.9	77.4	 Aircraft
43	 14:21          	 14:21          	66.6	23	62	75.7	 Aircraft
21	 14:21          	 14:21          	61.5	9	58.7	68.3	 
28	 14:21          	 14:21          	85.7	29	79.1	93.7	 Aircraft
12	 14:21          	 14:22          	67.1	27	63	77.3	 Aircraft
27	 14:21          	 14:22          	86.8	33	79.2	94.4	 Aircraft
44	 14:21          	 14:22          	69.9	25	65.7	79.6	 Aircraft
38	 14:21          	 14:22          	65.4	31	62.9	77.8	 Aircraft
8	 14:21          	 14:22          	64.9	33	60.9	76	 Aircraft
25	 14:22          	 14:22          	77.2	47	70.5	87.2	 Aircraft
13	 14:22          	 14:22          	76.1	40	71.7	87.8	 Aircraft
41	 14:22          	 14:22          	64.9	25	61.6	75.6	 
22	 14:22          	 14:22          	74.4	36	67.9	83.5	 Aircraft
33	 14:22          	 14:22          	75.1	39	69.7	85.6	 Aircraft
19	 14:22          	 14:22          	71.2	23	65.7	79.2	 
29	 14:22          	 14:22          	74.5	29	69.1	83.8	 Aircraft
46	 14:22          	 14:22          	59.6	15	57.4	69.2	 
26	 14:22          	 14:22          	72.1	39	67.2	83.1	 Aircraft
18	 14:22          	 14:22          	74.9	44	69.7	86.1	 Aircraft
11	 14:22          	 14:23          	72.5	65	65.7	83.9	 Aircraft
28	 14:22          	 14:22          	71.5	14	69.6	81.2	 Aircraft
17	 14:22          	 14:22          	68.3	35	64	79.4	 Aircraft
8	 14:22          	 14:22          	69.1	12	65	75.6	 Aircraft
14	 14:22          	 14:22          	61.3	10	57	67	 
45	 14:22          	 14:23          	70.2	50	65.4	82.3	 Aircraft
31	 14:22          	 14:23          	79.1	23	72.4	86.1	 Aircraft
12	 14:22          	 14:23          	70.2	47	63.2	79.9	 Aircraft
24	 14:22          	 14:23          	68.9	42	64.1	80.3	 Aircraft
34	 14:22          	 14:22          	61.1	16	59.5	71.6	 Aircraft
20	 14:23          	 14:23          	72.6	10	69.5	79.3	 
27	 14:23          	 14:23          	91.3	35	83.5	98.9	 Aircraft
8	 14:23          	 14:24          	64.6	48	61.6	78.4	 Aircraft
44	 14:23          	 14:23          	73.7	26	69.2	83.4	 Aircraft
28	 14:23          	 14:23          	86	27	79.2	93.5	 Aircraft
14	 14:23          	 14:23          	53.3	12	52	62.7	 Aircraft
15	 14:23          	 14:23          	62.4	15	60.6	72.3	 Aircraft
25	 14:23          	 14:23          	84.9	77	75.9	94.7	 Aircraft
35	 14:23          	 14:23          	62.8	12	60.3	71.2	 Aircraft
41	 14:23          	 14:24          	74.3	40	69.7	85.7	 
29	 14:23          	 14:24          	78.7	52	70.7	87.8	 Aircraft
33	 14:23          	 14:24          	83.2	76	74.5	93.3	 Aircraft
26	 14:23          	 14:24          	72.1	72	65.2	83.8	 Aircraft
22	 14:23          	 14:24          	77.7	45	69	85.5	 Aircraft
18	 14:24          	 14:24          	75.8	45	69.2	85.7	 Aircraft
13	 14:24          	 14:24          	77.7	13	74	85.1	 Aircraft
45	 14:24          	 14:24          	79.3	75	71.8	90.6	 Aircraft
42	 14:24          	 14:24          	73.4	37	68.9	84.6	 Aircraft
17	 14:24          	 14:24          	67	39	63.1	79	 Aircraft
11	 14:24          	 14:24          	72.5	51	66	83.1	 Aircraft
31	 14:24          	 14:24          	84.6	25	76.6	90.6	 Aircraft
28	 14:24          	 14:24          	82	16	76.7	88.8	 Aircraft
24	 14:24          	 14:24          	73.7	67	67.1	85.4	 Aircraft
19	 14:24          	 14:24          	76.7	13	70.6	81.8	 
22	 14:24          	 14:24          	71.1	12	65.6	76.3	 Aircraft
44	 14:24          	 14:25          	73.5	30	68	82.8	 Aircraft
18	 14:24          	 14:25          	68.4	24	63	76.9	 Aircraft
30	 14:25          	 14:25          	75.4	16	70.9	82.9	 Aircraft
11	 14:25          	 14:25          	65	32	59.8	74.9	 Aircraft
27	 14:25          	 14:25          	78	33	72.9	88	 Aircraft
34	 14:25          	 14:25          	63.4	16	59.3	71.2	 Aircraft
3	 14:25          	 14:25          	80.8	13	76.4	87.6	 Aircraft
28	 14:25          	 14:25          	83.8	32	76.6	91.7	 Aircraft
29	 14:25          	 14:25          	78.5	28	72.5	87.1	 Aircraft
8	 14:25          	 14:25          	62.3	19	59.6	72.4	 Aircraft
25	 14:25          	 14:26          	77.5	91	69.3	88.9	 Aircraft
12	 14:25          	 14:25          	67.5	27	63.2	77.5	 Aircraft
41	 14:25          	 14:25          	67.7	22	64.4	77.7	 
30	 14:25          	 14:25          	74.3	11	71.3	81.8	 
33	 14:25          	 14:25          	67.6	25	63.7	77.6	 Aircraft
8	 14:25          	 14:26          	65.4	26	61.5	75.6	 Aircraft
27	 14:25          	 14:26          	85.1	30	78.8	93.6	 Aircraft
31	 14:25          	 14:26          	83	24	75.7	89.5	 Aircraft
45	 14:25          	 14:26          	59.3	31	54.7	69.5	 
22	 14:26          	 14:26          	70.9	21	65	78.1	 Aircraft
18	 14:26          	 14:26          	72.3	35	66.5	81.9	 Aircraft
28	 14:26          	 14:26          	77.5	31	71.3	86.2	 Aircraft
41	 14:26          	 14:26          	66.9	18	63.8	76.3	 
35	 14:26          	 14:26          	77.5	10	68.9	78.8	 
