OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_TIME,ARR_TIME
OO,4894,XNA,LAX,1454,1619
OO,4895,CID,PHX,1431,1535
OO,4895,PHX,CID,833,1325
OO,4896,CVG,ORD,1704,1727
OO,4896,ORD,CVG,1356,1627
OO,4897,DFW,GJT,1058,1219
OO,4897,GJT,DFW,1247,1552
OO,4898,DFW,GPT,1644,1830
OO,4898,GPT,DFW,1902,2043
OO,4899,DFW,GGG,1259,1348
OO,4899,GGG,DFW,1418,1524
OO,4900,DFW,ICT,1411,1533
OO,4900,ICT,DFW,1613,1758
OO,4901,PHX,SBA,1526,1703
OO,4901,SBA,PHX,1732,1905
OO,4902,DFW,LFT,824,1002
OO,4902,LFT,DFW,1041,1201
OO,4903,DFW,MAF,1427,1549
OO,4903,MAF,DFW,1622,1735
OO,4905,ONT,PHX,1718,1837
OO,4905,PHX,ONT,1526,1654
OO,4906,JAN,DFW,709,915
OO,4907,PHX,PSP,1519,1621
OO,4907,PSP,PHX,1705,1830
OO,4908,DFW,PVU,1053,1230
OO,4908,PVU,DFW,1314,1628
OO,4909,PHX,SAT,1251,1657
OO,4909,SAT,PHX,1836,1904
OO,4910,PHX,SJC,1006,1209
OO,4910,SJC,PHX,1239,1436
OO,4911,DFW,HOU,1426,1600
OO,4911,HOU,DFW,1624,1808
OO,4912,PHX,SMF,1441,1640
OO,4912,SMF,PHX,1624,1822
OO,4913,DTW,ORD,1301,1315
OO,4913,ORD,DTW,1001,1213
OO,4914,DFW,TUL,710,820
OO,4914,TUL,DFW,901,1022
OO,4915,BNA,ORD,1040,1226
OO,4916,DFW,HOU,1019,1141
OO,4916,HOU,DFW,1228,1354
OO,4917,DFW,LAW,1644,1756
OO,4917,LAW,DFW,1824,1921
OO,4918,PHX,PVU,1208,1440
OO,4918,PVU,PHX,1528,1610
OO,4919,COU,DFW,1947,2126
OO,4919,DFW,COU,1742,1930
OO,4920,DFW,MFE,1353,1519
OO,4920,MFE,DFW,1548,1732
OO,4921,DFW,SPS,2237,2334
OO,4922,SPS,DFW,557,649
OO,4923,DFW,ROW,1538,1608
OO,4923,ROW,DFW,1648,1916
OO,4926,SWO,DFW,551,705
OO,4929,DFW,DRO,1456,1603
OO,4929,DRO,DFW,1635,1923
OO,4930,DFW,HOU,1833,2021
OO,4930,HOU,DFW,2043,2207
OO,4931,DFW,LBB,1637,1749
OO,4931,LBB,DFW,1827,1954
OO,4932,LAX,TUL,850,1348
OO,4932,TUL,LAX,1434,1552
OO,4933,OKC,DFW,749,912
OO,4934,DFW,DRO,1033,1147
OO,4934,DRO,DFW,1223,1513
OO,4935,DFW,TXK,1231,1347
OO,4935,TXK,DFW,1435,1545
OO,4937,TYR,DFW,558,703
OO,4938,DAY,DFW,1213,1333
OO,4938,DFW,DAY,804,1114
OO,4939,TXK,DFW,540,641
OO,4940,DFW,MLI,812,1021
OO,4940,MLI,DFW,1104,1308
OO,4941,DFW,ELP,1539,1621
OO,4941,ELP,DFW,1650,1944
OO,4942,DFW,LBB,1852,2004
OO,4944,PHX,PSC,1032,1311
OO,4944,PSC,PHX,1454,1731
OO,4946,DFW,TXK,2238,2352
OO,4949,DFW,SGF,804,945
OO,4949,SGF,DFW,1013,1140
OO,4951,PHX,TUS,706,748
OO,4951,TUS,PHX,841,929
OO,4952,PHX,TUS,1022,1115
OO,4952,TUS,PHX,1154,1251
OO,4953,DFW,SWO,1229,1348
OO,4953,SWO,DFW,1423,1523
OO,4954,GJT,PHX,1842,1921
OO,4954,PHX,GJT,1540,1806
OO,4956,DFW,GRI,1343,1541
OO,4956,GRI,DFW,1609,1750
OO,4957,DFW,GPT,934,1100
OO,4957,GPT,DFW,1127,1315
OO,4958,PHX,TUS,1338,1419
OO,4958,TUS,PHX,1458,1553
OO,4960,DFW,GGG,2233,2321
OO,4961,DFW,SWO,2115,2225
OO,4963,DFW,SBN,828,1228
OO,4963,SBN,DFW,1323,1434
OO,4964,DFW,LCH,1711,1833
OO,4964,LCH,DFW,1859,2025
OO,4965,AEX,DFW,2031,2142
OO,4965,DFW,AEX,1843,1958
OO,4966,DFW,LCH,957,1105
OO,4966,LCH,DFW,1152,1311
OO,4967,DFW,STL,1640,1852
OO,4967,STL,DFW,1917,2117
OO,4968,PHX,SLC,1922,2158
OO,4970,GGG,DFW,525,634
OO,4971,DFW,FSM,808,904
OO,4971,FSM,DFW,1007,1113
OO,4972,DFW,TYR,2239,2322
OO,4973,DFW,FWA,1914,2310
OO,4974,FWA,DFW,533,716
OO,4975,PHX,SJC,1648,1837
OO,4975,SJC,PHX,1858,2041
OO,4990,PHX,SBP,1613,1748
OO,4990,SBP,PHX,1820,2037
OO,4992,DFW,BTR,2111,2246
OO,4993,BTR,DFW,516,646
OO,4999,BPT,DFW,1422,1540
OO,4999,DFW,BPT,1219,1351
OO,5006,PHX,PSC,1942,2225
OO,5007,PSC,PHX,524,801
OO,5010,TUS,PHX,700,748
OO,5011,PHX,TUS,2243,2320
OO,5012,PHX,YUM,1234,1325
OO,5012,YUM,PHX,1346,1442
OO,5013,PHX,PSP,820,938
OO,5013,PSP,PHX,959,1121
OO,5014,JAC,LAX,1445,1602
OO,5014,LAX,JAC,1053,1359
OO,5015,BFF,DEN,918,1024
OO,5016,DDC,DEN,1110,1126
OO,5017,CMX,ORD,1932,2005
OO,5018,DEN,RIW,2053,2207
OO,5019,PIB,IAH,1048,1218
OO,5020,JLN,ORD,730,914
OO,5021,ORD,SUX,2110,2240
OO,5022,LAR,DEN,1016,1057
OO,5023,DEN,RKS,1213,1321
OO,5024,DEN,CYS,1217,1300
OO,5025,LBF,DEN,1912,1924
OO,5026,IAH,VCT,1526,1617
OO,5027,DEC,ORD,1126,1221
OO,5028,DEN,SGU,739,918
OO,5029,JST,ORD,1428,1516
OO,5030,DEN,JLN,1433,1716
OO,5031,DEN,LAR,1655,1746
OO,5032,HYS,DEN,2006,2022
OO,5033,LAX,SGU,1326,1607
OO,5034,JLN,DEN,1814,1906
OO,5035,RIW,DEN,1756,1858
OO,5036,CYS,DEN,551,628
OO,5037,ORD,DEC,939,1049
OO,5038,GCC,DEN,1401,1522
OO,5039,DEN,LBF,1615,1816
OO,5040,ORD,JST,2120,2352
OO,5041,FOD,ORD,1939,2055
OO,5042,IAH,MEI,1135,1256
OO,5043,IAD,JST,1237,1321
OO,5044,IAH,PIB,1625,1741
OO,5045,DEN,LBL,807,1038
OO,5046,JST,IAD,1033,1123
OO,5047,LBL,DEN,1136,1140
OO,5048,LAR,DEN,1823,1932
OO,5049,IAH,PIB,838,955
OO,5050,DEN,PRC,1535,1635
OO,5051,DEN,SGU,2042,2237
OO,5052,DEN,HYS,2058,2300
OO,5053,DEN,JMS,1315,1557
OO,5053,DVL,DEN,1817,1921
OO,5053,JMS,DVL,1701,1739
OO,5054,SHR,DEN,513,642
OO,5055,DEN,GCC,1204,1322
OO,5056,DEN,LBL,1915,2117
OO,5057,DEN,SHR,754,918
OO,5058,VCT,IAH,718,826
OO,5059,SGU,DEN,505,641
OO,5060,CMX,ORD,951,1016
OO,5061,IAH,MEI,1843,2015
OO,5062,FOD,ORD,1226,1342
OO,5063,RKS,DEN,1427,1530
OO,5064,DEC,ORD,1510,1603
OO,5065,MEI,IAH,843,1023
OO,5066,PRC,LAX,1704,1838
OO,5067,SGU,DEN,1717,1852
OO,5068,MEI,IAH,1401,1528
OO,5069,DEN,BFF,736,823
OO,5070,DEN,RIW,1206,1725
OO,5071,SUX,ORD,716,911
OO,5072,SGU,LAX,1122,1210
OO,5073,VCT,IAH,1639,1729
OO,5074,DEN,BFF,1618,1708
OO,5075,MCW,ORD,1427,1534
OO,5076,DEN,LAR,751,837
OO,5077,SGU,DEN,1349,1548
OO,5078,GCC,DEN,529,646
OO,5079,SHR,DEN,1100,1229
OO,5080,COD,DEN,634,751
OO,5081,SUX,DEN,1539,1637
OO,5082,ORD,CMX,1616,1845
OO,5083,DEN,CYS,2102,2143
OO,5084,CYS,DEN,1405,1446
OO,5085,DEN,GCC,2043,2203
OO,5086,DDC,DEN,1858,1932
OO,5087,LAX,PRC,1927,2102
OO,5088,DEN,SGU,1133,1323
OO,5090,DEN,SHR,2100,2220
OO,5091,LBF,DEN,1106,1108
OO,5092,IAH,VCT,1009,1102
OO,5093,RKS,DEN,515,639
OO,5094,DEN,RKS,2039,2141
OO,5095,DEN,HYS,1707,1949
OO,5096,DIK,DEN,816,1020
OO,5097,DEN,DIK,2033,2220
OO,5098,DEN,DIK,1500,1642
OO,5099,COD,DEN,1339,1508
OO,5100,ORD,FOD,1753,1921
OO,5101,LBL,DEN,2131,2139
OO,5102,DEN,DVL,915,1203
OO,5102,DVL,JMS,1220,1258
OO,5102,JMS,DEN,1321,1407
OO,5103,ORD,JLN,2120,2251
OO,5104,DEN,SUX,1215,1457
OO,5105,ORD,MCW,1239,1400
OO,5106,ORD,MCW,1700,1822
OO,5107,DEN,SLN,2049,2317
OO,5108,ORD,SLN,1517,1700
OO,5109,SLN,DEN,625,639
OO,5110,PIB,IAH,1835,2007
OO,5112,SLN,ORD,1805,2011
OO,5114,DIK,DEN,1721,1910
OO,5115,DEN,DDC,753,1000
OO,5116,DEN,DDC,1609,1819
OO,5117,ORD,FOD,1009,1130
OO,5127,PRC,DEN,831,1121
OO,5128,DEN,COD,1103,1221
OO,5129,BFF,DEN,1824,1926
OO,5130,RIW,DEN,517,630
OO,5132,DEN,COD,2014,2144
OO,5133,DEN,LBF,749,945
OO,5134,ORD,DEC,1322,1416
OO,5135,MCW,ORD,1907,2026
OO,5137,HYS,DEN,631,640
OO,5140,ORD,CMX,2122,2344
OO,5211,DAY,ORD,912,944
OO,5212,SFO,BOI,852,1127
OO,5213,GRB,ORD,1041,1152
OO,5214,DEN,ASE,1019,1108
OO,5215,IAH,ICT,1642,1830
OO,5216,DAY,ORD,709,753
OO,5217,GEG,SFO,1547,1815
OO,5219,DEN,LBB,1337,1603
OO,5220,CAE,ORD,1722,1842
OO,5221,AMA,DEN,750,810
OO,5224,DEN,DRO,1317,1418
OO,5225,ORD,MKE,1557,1646
OO,5228,DEN,CID,2034,2322
OO,5231,XNA,ORD,1349,1534
OO,5232,FAR,ORD,1407,1554
OO,5233,DEN,AMA,1444,1656
OO,5239,ORD,BNA,1749,1934
OO,5240,DEN,GTF,1918,2115
OO,5244,DEN,SLC,803,934
OO,5245,CPR,DEN,1128,1241
OO,5246,DEN,COS,741,839
OO,5247,RAP,ORD,1338,1655
OO,5249,SAN,LAX,1046,1147
OO,5250,ORD,GRR,1409,1617
OO,5251,ORD,XNA,2006,2148
OO,5252,DEN,EGE,1855,1946
OO,5253,MLI,ORD,1826,1935
OO,5256,OKC,DEN,933,1029
OO,5258,ELP,ORD,1348,1809
OO,5259,SAF,DEN,1036,1158
OO,5260,LIT,DEN,853,1014
OO,5261,DEN,XWA,2039,2325
OO,5262,ORD,MKE,2142,2230
OO,5263,DEN,IDA,1922,2105
OO,5264,PNS,ORD,1415,1640
OO,5265,DEN,RAP,1537,1642
OO,5266,HSV,ORD,723,920
OO,5267,DEN,XNA,950,1244
OO,5268,ORD,GRB,1447,1548
OO,5269,ORD,OKC,1935,2153
OO,5270,DEN,MAF,1323,1602
OO,5271,ORD,PNS,1051,1313
OO,5272,ORD,TYS,1403,1644
OO,5273,SBN,ORD,1837,1854
OO,5274,ORD,SBN,2115,2253
OO,5276,TUL,DEN,1145,1233
OO,5277,DEN,MKE,1733,2059
OO,5278,IAH,OKC,2008,2141
OO,5279,SBP,DEN,1332,1656
OO,5280,FSD,ORD,1109,1306
OO,5285,MKE,ORD,613,713
OO,5286,SFO,BUR,902,1023
OO,5287,FAT,SFO,732,833
OO,5288,OMA,SFO,1528,1717
OO,5289,ORD,CRW,1027,1258
OO,5290,ORD,BOI,1938,2230
OO,5291,COS,DEN,634,720
OO,5293,DEN,XWA,745,1041
OO,5294,DEN,CPR,1711,1811
OO,5295,BHM,DEN,750,1000
OO,5296,TUL,ORD,1438,1632
OO,5298,MSO,DEN,1648,1840
OO,5299,LAX,FAT,1029,1202
OO,5300,TYS,ORD,1051,1153
OO,5301,IAH,HOB,752,826
OO,5302,MLI,ORD,843,946
OO,5303,DEN,RAP,2041,2143
OO,5304,DEN,FAT,1547,1733
OO,5305,ORD,SBN,1539,1734
OO,5306,DEN,COS,944,1026
OO,5307,FAT,LAX,1020,1137
OO,5308,DEN,COS,1708,1749
OO,5309,SBN,ORD,921,920
OO,5310,BHM,IAH,625,823
OO,5311,DEN,TUL,1336,1611
OO,5312,SUN,DEN,1415,1550
OO,5313,ACV,SFO,715,827
OO,5314,ORD,LNK,2014,2209
OO,5315,DEN,TUL,1044,1314
OO,5316,MSN,ORD,1032,1127
OO,5317,ATW,DEN,1017,1135
OO,5320,ORD,MKE,2104,2151
OO,5321,BHM,IAH,1715,1911
OO,5322,DEN,IDA,1533,1710
OO,5323,DEN,ICT,751,1014
OO,5324,DEN,OKC,955,1227
OO,5325,COS,IAH,724,1038
OO,5326,BUR,SFO,2108,2228
OO,5327,DEN,SHV,1744,2056
OO,5328,IAH,BHM,1732,1913
OO,5329,DEN,GTF,1205,1401
OO,5330,TYS,ORD,1738,1839
OO,5331,SCE,ORD,1947,2032
OO,5332,IAH,BHM,1417,1558
OO,5333,DEN,MAF,943,1216
OO,5334,DEN,PSP,923,1037
OO,5335,MRY,LAX,651,814
OO,5336,AVL,ORD,1722,1850
OO,5337,ORD,ROA,1352,1635
OO,5338,BZN,SFO,1608,1749
OO,5339,DEN,BIL,749,933
OO,5340,LEX,ORD,655,742
OO,5341,ACV,LAX,1543,1738
OO,5342,DEN,FAT,1123,1320
OO,5343,DEN,PSP,1335,1455
OO,5344,XWA,DEN,1126,1240
OO,5345,MDT,ORD,1058,1215
OO,5346,OKC,DEN,1710,1755
OO,5347,DEN,CPR,2057,2210
OO,5348,LNK,DEN,918,1024
OO,5349,FAT,SFO,1807,1906
OO,5350,DEN,DSM,951,1239
OO,5351,SFO,GEG,2253,53
OO,5352,ORD,CAK,2006,2242
OO,5353,DTW,ORD,723,812
OO,5354,IAH,ASE,1154,1334
OO,5355,ICT,DEN,556,626
OO,5356,IDA,DEN,1047,1239
OO,5357,ORD,MDT,712,1024
OO,5358,ORD,CAK,1506,1721
OO,5359,OKC,DEN,1832,1940
OO,5360,ORD,MBS,1351,1606
OO,5361,IAH,CRP,1000,1105
OO,5363,LAX,BOI,1841,2143
OO,5364,OKC,ORD,728,936
OO,5365,IAH,SGF,1203,1350
OO,5366,DEN,MOT,2050,2344
OO,5367,XWA,DEN,710,749
OO,5368,DEN,XWA,1429,1713
OO,5369,LIT,DEN,1635,1804
OO,5370,LAX,RDM,1236,1432
OO,5371,FAT,DEN,1257,1607
OO,5374,DEN,IDA,750,932
OO,5375,ORD,GRB,849,1001
OO,5376,ORD,LEX,1458,1704
OO,5377,DEN,GUC,1130,1224
OO,5378,DEN,FSD,1338,1609
OO,5379,FAR,ORD,1809,2009
OO,5380,SFO,SBP,1848,1957
OO,5381,IAH,ICT,1451,1639
OO,5382,LAX,RNO,2233,2
OO,5383,IAH,CLE,1206,1608
OO,5384,SFO,MFR,1624,1745
OO,5386,BOI,ORD,823,1300
OO,5388,DEN,HLN,1143,1339
OO,5389,LEX,DEN,844,941
OO,5390,SMF,LAX,651,840
OO,5391,DEN,COS,1541,1624
OO,5392,TUS,SFO,941,1200
OO,5393,HSV,DEN,1530,1741
OO,5394,SFO,RNO,836,948
OO,5395,ORD,GSO,1401,1701
OO,5396,ORD,GSO,1753,2033
OO,5397,IAH,SGF,2006,2144
OO,5398,LAX,MRY,1916,2023
OO,5399,IAH,ICT,2034,2221
OO,5400,DRO,DEN,1746,1854
OO,5401,RDD,SFO,1748,1856
OO,5402,MKE,ORD,824,930
OO,5403,DEN,HDN,1126,1225
OO,5404,SGF,ORD,1110,1304
OO,5408,SLC,LAX,745,905
OO,5409,HSV,ORD,1458,1702
OO,5410,LAX,RNO,920,1534
OO,5412,SGF,IAH,623,814
OO,5413,DEN,MRY,1920,2112
OO,5414,DRO,DEN,1127,1249
OO,5415,LAX,SAN,1846,1934
OO,5416,HOB,DEN,649,841
OO,5417,LWS,DEN,529,826
OO,5418,MFR,SFO,2032,2223
OO,5419,LAX,PHX,811,930
OO,5420,ORD,MLI,1714,1809
OO,5421,ORD,LIT,1950,2143
OO,5422,PVD,ORD,1614,1809
OO,5423,IAH,MAF,1957,2125
OO,5424,IAH,OKC,1630,1756
OO,5425,SFO,RDM,1645,1813
OO,5426,FAT,LAX,555,709
OO,5427,ORD,LNK,840,1030
OO,5428,DEN,LBB,1906,2140
OO,5429,ONT,SFO,1820,2018
OO,5430,LAX,SMF,2141,2319
OO,5431,LNK,DEN,1946,2021
OO,5433,PIA,ORD,1706,1805
OO,5434,FWA,ORD,739,808
OO,5435,SMF,SFO,1422,1512
OO,5436,FWA,ORD,1635,1643
OO,5437,BTR,IAH,1405,1520
OO,5438,DEN,MRY,1129,1320
OO,5439,ORD,CRW,1418,1651
OO,5440,SFO,SNA,1410,1535
OO,5441,GTF,DEN,1432,1620
OO,5443,IAH,BTR,1157,1303
OO,5444,MRY,DEN,452,814
OO,5445,LEX,ORD,1353,1427
OO,5446,SFO,SBP,2334,52
OO,5447,ORD,PVD,1101,1421
OO,5448,IAH,MAF,2159,2329
OO,5449,MKE,IAH,808,1043
OO,5450,ORD,LGA,1559,1906
OO,5451,RNO,LAX,1623,1754
OO,5452,RDD,SFO,1126,1244
OO,5453,CVG,ORD,1354,1436
OO,5454,DEN,ICT,1442,1655
OO,5455,DEN,MCI,753,1034
OO,5456,DSM,IAH,756,1009
OO,5458,ORD,FSD,842,1027
OO,5459,IAH,COS,2001,2139
OO,5460,PIA,ORD,653,811
OO,5461,DEN,XWA,1132,1423
OO,5462,DEN,MSO,1345,1550
OO,5464,RDM,SFO,540,720
OO,5465,IDA,DEN,1749,1939
OO,5466,SBP,SFO,1643,1821
OO,5469,DEN,PSP,1603,1731
OO,5470,DEN,LWS,2106,2226
OO,5471,ICT,DEN,1154,1230
OO,5472,MAF,DEN,1656,1759
OO,5473,MBS,ORD,733,811
OO,5474,ORD,MBS,1834,2051
OO,5477,MBS,ORD,1655,1709
OO,5479,SFO,MRY,1319,1418
OO,5480,MAF,DEN,735,825
OO,5481,DEN,SGF,956,1245
OO,5482,MRY,LAX,2005,2201
OO,5484,DEN,RAP,1112,1223
OO,5485,SLC,ORD,758,1222
OO,5486,SLC,DEN,1134,1256
OO,5487,DEN,ABQ,809,923
OO,5488,DEN,GJT,1330,1429
OO,5489,SBN,ORD,1313,1315
OO,5490,CRP,IAH,1419,1524
OO,5490,IAH,CRP,1155,1300
OO,5491,SFO,PSC,1059,1249
OO,5492,FSD,DEN,1342,1413
OO,5493,ORD,ATW,1059,1208
OO,5497,DEN,ICT,1051,1315
OO,5498,DEN,BIL,1537,1701
OO,5499,ORD,SBN,1936,2136
OO,5500,ORD,CID,914,1015
OO,5501,ORD,TUS,1932,2149
OO,5502,ICT,IAH,1710,1852
OO,5503,DEN,GSO,1735,2248
OO,5504,LAX,SMF,1308,1447
OO,5505,DEN,FSD,2043,2323
OO,5506,DEN,ACV,1120,1328
OO,5507,GSO,DEN,818,1003
OO,5508,DEN,LIT,1004,1307
OO,5509,SFO,OTH,1111,1250
OO,5510,LAX,SBP,2245,2350
OO,5511,PHX,LAX,1029,1157
OO,5512,DEN,MLI,1759,2050
OO,5513,CPR,DEN,531,621
OO,5514,HLN,DEN,855,1147
OO,5515,MRY,SFO,654,738
OO,5516,GRR,ORD,1656,1711
OO,5517,ORD,PVD,1850,2218
OO,5520,DEN,PSC,1116,1305
OO,5521,ORD,ATW,1531,1632
OO,5522,ORD,SGF,2038,2211
OO,5523,ORD,CAK,1030,1258
OO,5524,LBB,DEN,1657,1732
OO,5525,ROA,ORD,639,757
OO,5526,ORD,ATW,1751,1848
OO,5527,ATW,ORD,1253,1406
OO,5528,XWA,DEN,1510,1609
OO,5529,COS,ORD,1251,1624
OO,5530,ORD,DAY,2117,2317
OO,5532,DEN,OKC,1647,1907
OO,5533,DEN,MAF,1911,2149
OO,5534,RDM,SFO,2057,2305
OO,5535,RDM,LAX,1544,1812
OO,5536,ORD,SGF,844,1021
OO,5537,IAH,OKC,2127,2250
OO,5538,ORD,HSV,1809,2013
OO,5539,SFO,PSC,2049,2241
OO,5540,ORD,FWA,2003,2208
OO,5541,DAY,ORD,1754,1824
OO,5542,PSP,LAX,808,906
OO,5543,JAC,DEN,1034,1204
OO,5544,COS,DEN,1715,1819
OO,5545,RAP,DEN,1524,1641
OO,5547,SFO,SLC,1018,1254
OO,5548,COS,DEN,956,1056
OO,5549,RDD,SFO,522,638
OO,5550,OKC,IAH,1930,2050
OO,5551,MCI,ORD,1002,1135
OO,5552,SLC,SFO,1617,1735
OO,5553,LAX,ASE,954,1306
OO,5554,DEN,SUN,1116,1315
OO,5555,ORD,MKE,1745,1829
OO,5556,DEN,RAP,1332,1442
OO,5557,ORD,OKC,1019,1221
OO,5558,LIT,DEN,633,753
OO,5559,HDN,DEN,717,817
OO,5560,SFO,TUS,1017,1213
OO,5561,PSP,DEN,851,1154
OO,5562,HDN,DEN,1320,1414
OO,5564,ORD,SBN,1408,1557
OO,5565,ORD,CHO,1359,1641
OO,5566,DEN,SLC,1922,2050
OO,5567,MCI,DEN,1134,1224
OO,5568,ORD,MLI,900,1002
OO,5570,LAX,SUN,915,1210
OO,5571,SBA,SFO,1030,1210
OO,5572,XNA,ORD,737,943
OO,5573,ORD,XNA,1538,1739
OO,5574,XNA,ORD,1821,2019
OO,5575,LAX,PSP,1852,1945
OO,5577,MCI,SFO,1550,1815
OO,5578,MSN,DEN,1749,1919
OO,5580,DEN,RAP,1845,1953
OO,5581,ORD,FWA,1357,1606
OO,5583,TUS,SFO,1244,1457
OO,5584,DTW,ORD,1808,1909
OO,5585,SGF,ORD,757,954
OO,5586,OKC,ORD,1740,1954
OO,5587,SUN,LAX,1301,1418
OO,5588,ORD,DAY,1051,1313
OO,5589,SFO,ACV,1411,1522
OO,5590,SFO,SLC,1943,2223
OO,5591,IAH,AUS,1202,1322
OO,5592,ORD,DTW,1448,1715
OO,5593,ORD,DTW,1756,2019
OO,5594,PSC,SFO,1343,1556
OO,5597,ICT,DEN,1731,1811
OO,5598,ORD,MLI,1958,2110
OO,5599,DSM,ORD,1849,2013
OO,5600,MKE,ORD,1422,1521
OO,5601,ORD,FNT,1348,1554
OO,5602,GUC,DEN,721,833
OO,5603,ORD,FNT,1938,2155
OO,5604,RNO,SFO,1943,2218
OO,5605,SBN,ORD,740,806
OO,5606,CHO,ORD,1740,1910
OO,5610,ORD,CHO,1816,2111
OO,5611,SUN,SFO,825,945
OO,5612,LAX,SAN,2257,2347
OO,5613,ORD,LEX,1037,1253
OO,5614,GRR,IAH,619,802
OO,5615,GJT,DEN,521,625
OO,5616,LAX,BZN,1114,1444
OO,5617,PSP,SFO,735,905
OO,5618,ORD,MKE,1247,1350
OO,5619,SFO,RDD,958,1049
OO,5620,MRY,DEN,1230,1601
OO,5621,RNO,LAX,721,905
OO,5622,DEN,LNK,1727,1955
OO,5624,ORD,ALB,734,1048
OO,5625,BFL,SFO,1413,1612
OO,5626,MKE,DEN,830,1013
OO,5627,ORD,DSM,1618,1740
OO,5628,LNK,ORD,1824,2010
OO,5629,SFO,ACV,1625,1730
OO,5631,SLC,SFO,831,943
OO,5634,COS,DEN,910,1018
OO,5635,FAR,ORD,1026,1216
OO,5636,SAN,LAX,2045,2150
OO,5637,ORD,GRB,1828,1946
OO,5638,SFO,SMF,2018,2058
OO,5640,MLI,ORD,1047,1155
OO,5641,DEN,XNA,1328,1615
OO,5642,ORD,RAP,841,1005
OO,5643,DEN,SAF,1557,1703
OO,5644,SFO,BOI,1848,2122
OO,5645,ONT,SFO,1610,1739
OO,5646,ORD,ATW,1357,1510
OO,5647,FAT,LAX,1824,1935
OO,5648,MKE,ORD,1722,1811
OO,5649,ORD,ALB,1212,1504
OO,5651,RNO,LAX,1606,1747
OO,5652,ORD,CHS,713,1042
OO,5654,SFO,BFL,2246,2344
OO,5655,SMF,SFO,2142,2236
OO,5656,DEN,IDA,1137,1318
OO,5658,LGA,IAH,1536,1846
OO,5659,ORD,BZN,1031,1239
OO,5660,SFO,FAT,2052,2149
OO,5661,ORD,CVG,1044,1254
OO,5662,SFO,FAT,819,913
OO,5663,SFO,FAT,1608,1711
OO,5664,SFO,EUG,1626,1754
OO,5665,DEN,SLC,2013,2152
OO,5666,ORD,TYS,756,1031
OO,5667,TUL,DEN,538,631
OO,5669,DSM,DEN,1349,1442
OO,5670,SFO,MRY,2,53
OO,5671,ORD,FWA,1530,1748
OO,5672,DEN,MOT,1119,1406
OO,5673,TYS,DEN,819,934
OO,5674,LAX,RNO,1257,1420
OO,5675,SBN,ORD,1655,1701
OO,5676,SFO,GEG,1323,1517
OO,5677,PSP,DEN,1556,1911
OO,5678,MOT,DEN,709,806
OO,5679,TUL,DEN,1705,1804
OO,5680,SFO,SBP,1104,1235
OO,5681,IAH,CRP,1624,1727
OO,5682,SFO,SMF,1757,1850
OO,5684,SFO,ONT,1426,1536
OO,5686,FNT,ORD,1641,1701
OO,5688,SFO,TUS,1835,2048
OO,5689,EGE,DEN,1549,1702
OO,5690,SGF,IAH,1502,1658
OO,5692,XNA,DEN,1302,1407
OO,5693,GEG,DEN,1602,1928
OO,5694,XNA,DEN,1657,1758
OO,5695,ORD,MBS,1238,1447
OO,5696,HOB,IAH,813,1055
OO,5697,IAH,LIT,1828,1942
OO,5698,OKC,IAH,538,659
OO,5699,DEN,GEG,1324,1505
OO,5701,ORD,MCI,741,907
OO,5702,ORD,MCI,1757,1937
OO,5703,SFO,PSP,1747,1935
OO,5704,DEN,MSN,1334,1655
OO,5705,SFO,PSP,2007,2142
OO,5706,ICT,ORD,1108,1305
OO,5707,SFO,RNO,1347,1444
OO,5710,DEN,COS,2014,2054
OO,5711,SFO,RDM,2305,49
OO,5712,MCI,ORD,558,727
OO,5713,ORD,ICT,1615,1810
OO,5715,IAH,SAT,1416,1513
OO,5716,SFO,RNO,1701,1816
OO,5718,SFO,TUS,1302,1500
OO,5719,ORD,SRQ,720,1102
OO,5720,SFO,BOI,1650,1924
OO,5721,GJT,DEN,1755,1859
OO,5722,PSP,DEN,1138,1445
OO,5723,SBN,ORD,610,604
OO,5724,SFO,RDD,2303,12
OO,5729,DEN,BOI,740,951
OO,5730,DEN,JAC,757,928
OO,5731,SAT,IAH,1628,1726
OO,5732,ORD,CID,1555,1702
OO,5733,JAC,DEN,1610,1738
OO,5734,ROA,ORD,1725,1839
OO,5735,CID,ORD,1732,1857
OO,5736,SLC,SFO,609,722
OO,5737,DEN,MKE,1324,1646
OO,5739,TUS,ORD,731,1324
OO,5740,SFO,ONT,827,945
OO,5741,BNA,ORD,754,956
OO,5743,DEN,CPR,931,1045
OO,5744,LAX,SLC,1900,2140
OO,5746,TUS,DEN,952,1258
OO,5749,MCI,ORD,1521,1710
OO,5750,DEN,HOB,1723,1902
OO,5751,ORD,AVL,1353,1636
OO,5752,SAV,ORD,1111,1246
OO,5756,SBP,SFO,1447,1550
OO,5757,IAH,MAF,1205,1338
OO,5758,SFO,RNO,1902,2000
OO,5760,DEN,LIT,1328,1645
OO,5761,ORD,PWM,1838,2214
OO,5764,DAY,DEN,856,1030
OO,5766,ASE,DEN,729,826
OO,5769,DEN,ASE,1126,1210
OO,5770,ASE,DEN,858,1025
OO,5771,DEN,ASE,1500,1540
OO,5772,ASE,DEN,1115,1203
OO,5773,DEN,ASE,1627,1716
OO,5774,ASE,DEN,1350,1452
OO,5775,DEN,ASE,1732,1821
OO,5776,ASE,DEN,1604,1652
